Base Postcode,Base Latitude,Base Longitude,Postcode,Latitude,Longitude
IP27 0NZ,52.437711,0.608543,IP33 1TN,52.248441,0.710052
IP27 0NZ,52.437711,0.608543,IP33 1TP,52.247876,0.711556
IP27 0NZ,52.437711,0.608543,IP33 1TQ,52.249104,0.710136
IP27 0NZ,52.437711,0.608543,IP33 1TR,52.248581,0.711013
IP27 0NZ,52.437711,0.608543,IP33 1TS,52.248867,0.709446
IP27 0NZ,52.437711,0.608543,IP33 1TT,52.248392,0.710956
IP27 0NZ,52.437711,0.608543,IP33 1TU,52.246911,0.715159
IP27 0NZ,52.437711,0.608543,IP33 1TW,52.248474,0.708589
IP27 0NZ,52.437711,0.608543,IP33 1TX,52.247576,0.708534
IP27 0NZ,52.437711,0.608543,IP33 1TZ,52.247655,0.710955
IP27 0NZ,52.437711,0.608543,IP33 1UA,52.247543,0.709997
IP27 0NZ,52.437711,0.608543,IP33 1UB,52.246645,0.709942
IP27 0NZ,52.437711,0.608543,IP33 1UE,52.251744,0.714605
IP27 0NZ,52.437711,0.608543,IP33 1UF,52.251391,0.71473
IP27 0NZ,52.437711,0.608543,IP33 1UH,52.246911,0.715159
IP27 0NZ,52.437711,0.608543,IP33 1UJ,52.243883,0.712704
IP27 0NZ,52.437711,0.608543,IP33 1UL,52.244784,0.713022
IP27 0NZ,52.437711,0.608543,IP33 1UN,52.244898,0.714318
IP27 0NZ,52.437711,0.608543,IP33 1UP,52.244974,0.714177
IP27 0NZ,52.437711,0.608543,IP33 1UQ,52.247429,0.725857
IP27 0NZ,52.437711,0.608543,IP33 1UR,52.244748,0.714222
IP27 0NZ,52.437711,0.608543,IP33 1UT,52.244748,0.714222
IP27 0NZ,52.437711,0.608543,IP33 1UU,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 1UW,52.244781,0.712759
IP27 0NZ,52.437711,0.608543,IP33 1UX,52.244748,0.714222
IP27 0NZ,52.437711,0.608543,IP33 1UY,52.248233,0.726859
IP27 0NZ,52.437711,0.608543,IP33 1UZ,52.245469,0.716433
IP27 0NZ,52.437711,0.608543,IP33 1WA,52.245954,0.711453
IP27 0NZ,52.437711,0.608543,IP33 1WG,52.250287,0.711483
IP27 0NZ,52.437711,0.608543,IP33 1WL,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 1WN,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 1WP,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 1WQ,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 1WR,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 1WS,52.242183,0.75312
IP27 0NZ,52.437711,0.608543,IP33 1WT,52.242183,0.75312
IP27 0NZ,52.437711,0.608543,IP33 1WU,52.242183,0.75312
IP27 0NZ,52.437711,0.608543,IP33 1WW,52.245954,0.711453
IP27 0NZ,52.437711,0.608543,IP33 1WX,52.246911,0.715159
IP27 0NZ,52.437711,0.608543,IP33 1WY,52.246911,0.715159
IP27 0NZ,52.437711,0.608543,IP33 1WZ,52.250287,0.711483
IP27 0NZ,52.437711,0.608543,IP33 1XA,52.245015,0.715527
IP27 0NZ,52.437711,0.608543,IP33 1XB,52.245477,0.714955
IP27 0NZ,52.437711,0.608543,IP33 1XD,52.242165,0.753105
IP27 0NZ,52.437711,0.608543,IP33 1XE,52.245954,0.711453
IP27 0NZ,52.437711,0.608543,IP33 1XF,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 1XG,52.246992,0.717919
IP27 0NZ,52.437711,0.608543,IP33 1XH,52.245612,0.715739
IP27 0NZ,52.437711,0.608543,IP33 1XJ,52.245578,0.717202
IP27 0NZ,52.437711,0.608543,IP33 1XL,52.245953,0.718104
IP27 0NZ,52.437711,0.608543,IP33 1XN,52.245578,0.717202
IP27 0NZ,52.437711,0.608543,IP33 1XP,52.248391,0.718078
IP27 0NZ,52.437711,0.608543,IP33 1XQ,52.245973,0.71686
IP27 0NZ,52.437711,0.608543,IP33 1XR,52.247361,0.718278
IP27 0NZ,52.437711,0.608543,IP33 1XS,52.247418,0.717754
IP27 0NZ,52.437711,0.608543,IP33 1XT,52.247439,0.719206
IP27 0NZ,52.437711,0.608543,IP33 1XU,52.246265,0.719413
IP27 0NZ,52.437711,0.608543,IP33 1XW,52.24678,0.718521
IP27 0NZ,52.437711,0.608543,IP33 1XX,52.247113,0.721588
IP27 0NZ,52.437711,0.608543,IP33 1XY,52.246553,0.717848
IP27 0NZ,52.437711,0.608543,IP33 1XZ,52.245715,0.721811
IP27 0NZ,52.437711,0.608543,IP33 1YA,52.245165,0.721439
IP27 0NZ,52.437711,0.608543,IP33 1YB,52.24392,0.723225
IP27 0NZ,52.437711,0.608543,IP33 1YD,52.245161,0.722436
IP27 0NZ,52.437711,0.608543,IP33 1YE,52.246677,0.723364
IP27 0NZ,52.437711,0.608543,IP33 1YF,52.246463,0.722516
IP27 0NZ,52.437711,0.608543,IP33 1YG,52.246975,0.722533
IP27 0NZ,52.437711,0.608543,IP33 1YH,52.248531,0.722921
IP27 0NZ,52.437711,0.608543,IP33 1YJ,52.246442,0.717563
IP27 0NZ,52.437711,0.608543,IP33 1YL,52.24724,0.723164
IP27 0NZ,52.437711,0.608543,IP33 1YN,52.248138,0.723219
IP27 0NZ,52.437711,0.608543,IP33 1YP,52.249066,0.726221
IP27 0NZ,52.437711,0.608543,IP33 1YQ,52.247317,0.72333
IP27 0NZ,52.437711,0.608543,IP33 1YR,52.248807,0.726938
IP27 0NZ,52.437711,0.608543,IP33 1YS,52.248815,0.726997
IP27 0NZ,52.437711,0.608543,IP33 1YT,52.247273,0.721701
IP27 0NZ,52.437711,0.608543,IP33 1YU,52.246251,0.721961
IP27 0NZ,52.437711,0.608543,IP33 1YW,52.248442,0.72485
IP27 0NZ,52.437711,0.608543,IP33 1YX,52.245954,0.711453
IP27 0NZ,52.437711,0.608543,IP33 1YY,52.245373,0.711681
IP27 0NZ,52.437711,0.608543,IP33 1ZA,52.245477,0.714955
IP27 0NZ,52.437711,0.608543,IP33 1ZX,52.245954,0.711453
IP27 0NZ,52.437711,0.608543,IP33 2AA,52.240078,0.719386
IP27 0NZ,52.437711,0.608543,IP33 2AB,52.239226,0.71926
IP27 0NZ,52.437711,0.608543,IP33 2AD,52.239984,0.718018
IP27 0NZ,52.437711,0.608543,IP33 2AE,52.238807,0.721095
IP27 0NZ,52.437711,0.608543,IP33 2AF,52.240134,0.720488
IP27 0NZ,52.437711,0.608543,IP33 2AG,52.240719,0.72048
IP27 0NZ,52.437711,0.608543,IP33 2AJ,52.241149,0.719774
IP27 0NZ,52.437711,0.608543,IP33 2AL,52.237649,0.721801
IP27 0NZ,52.437711,0.608543,IP33 2AN,52.239095,0.722255
IP27 0NZ,52.437711,0.608543,IP33 2AP,52.241792,0.72075
IP27 0NZ,52.437711,0.608543,IP33 2AQ,52.237649,0.721801
IP27 0NZ,52.437711,0.608543,IP33 2AR,52.24088,0.721676
IP27 0NZ,52.437711,0.608543,IP33 2AS,52.24068,0.7214
IP27 0NZ,52.437711,0.608543,IP33 2AT,52.24022,0.721445
IP27 0NZ,52.437711,0.608543,IP33 2AU,52.239284,0.72341
IP27 0NZ,52.437711,0.608543,IP33 2AW,52.240995,0.720554
IP27 0NZ,52.437711,0.608543,IP33 2AX,52.23944,0.722511
IP27 0NZ,52.437711,0.608543,IP33 2AY,52.239862,0.721746
IP27 0NZ,52.437711,0.608543,IP33 2AZ,52.23872,0.722114
IP27 0NZ,52.437711,0.608543,IP33 2BA,52.242444,0.720556
IP27 0NZ,52.437711,0.608543,IP33 2BB,52.238475,0.722994
IP27 0NZ,52.437711,0.608543,IP33 2BD,52.237649,0.721801
IP27 0NZ,52.437711,0.608543,IP33 2BE,52.237998,0.723799
IP27 0NZ,52.437711,0.608543,IP33 2BF,52.236623,0.707354
IP27 0NZ,52.437711,0.608543,IP33 2BG,52.237584,0.723423
IP27 0NZ,52.437711,0.608543,IP33 2BH,52.237607,0.724391
IP27 0NZ,52.437711,0.608543,IP33 2BJ,52.237032,0.723989
IP27 0NZ,52.437711,0.608543,IP33 2BL,52.236181,0.724611
IP27 0NZ,52.437711,0.608543,IP33 2BN,52.234311,0.727264
IP27 0NZ,52.437711,0.608543,IP33 2BP,52.232149,0.729431
IP27 0NZ,52.437711,0.608543,IP33 2BQ,52.237274,0.722056
IP27 0NZ,52.437711,0.608543,IP33 2BS,52.229785,0.731293
IP27 0NZ,52.437711,0.608543,IP33 2BT,52.22915,0.727285
IP27 0NZ,52.437711,0.608543,IP33 2BU,52.232172,0.726064
IP27 0NZ,52.437711,0.608543,IP33 2BW,52.234111,0.727018
IP27 0NZ,52.437711,0.608543,IP33 2BX,52.233853,0.72649
IP27 0NZ,52.437711,0.608543,IP33 2BY,52.241533,0.720266
IP27 0NZ,52.437711,0.608543,IP33 2DA,52.232621,0.727278
IP27 0NZ,52.437711,0.608543,IP33 2DB,52.231836,0.728182
IP27 0NZ,52.437711,0.608543,IP33 2DD,52.234896,0.725278
IP27 0NZ,52.437711,0.608543,IP33 2DE,52.239129,0.703947
IP27 0NZ,52.437711,0.608543,IP33 2DF,52.238416,0.704094
IP27 0NZ,52.437711,0.608543,IP33 2DG,52.237976,0.702441
IP27 0NZ,52.437711,0.608543,IP33 2DH,52.236422,0.69451
IP27 0NZ,52.437711,0.608543,IP33 2DJ,52.236049,0.697081
IP27 0NZ,52.437711,0.608543,IP33 2DL,52.236854,0.694903
IP27 0NZ,52.437711,0.608543,IP33 2DN,52.237374,0.695755
IP27 0NZ,52.437711,0.608543,IP33 2DP,52.237061,0.698841
IP27 0NZ,52.437711,0.608543,IP33 2DQ,52.236671,0.698978
IP27 0NZ,52.437711,0.608543,IP33 2DR,52.238264,0.702459
IP27 0NZ,52.437711,0.608543,IP33 2DS,52.237561,0.702943
IP27 0NZ,52.437711,0.608543,IP33 2DT,52.235345,0.701505
IP27 0NZ,52.437711,0.608543,IP33 2DU,52.236816,0.701302
IP27 0NZ,52.437711,0.608543,IP33 2DW,52.237833,0.696134
IP27 0NZ,52.437711,0.608543,IP33 2DX,52.235994,0.699113
IP27 0NZ,52.437711,0.608543,IP33 2DY,52.234748,0.700898
IP27 0NZ,52.437711,0.608543,IP33 2DZ,52.235257,0.699464
IP27 0NZ,52.437711,0.608543,IP33 2EA,52.234571,0.694882
IP27 0NZ,52.437711,0.608543,IP33 2EB,52.242165,0.753105
IP27 0NZ,52.437711,0.608543,IP33 2ED,52.24248,0.72129
IP27 0NZ,52.437711,0.608543,IP33 2EE,52.235239,0.695948
IP27 0NZ,52.437711,0.608543,IP33 2EF,52.23406,0.693987
IP27 0NZ,52.437711,0.608543,IP33 2EG,52.234137,0.692981
IP27 0NZ,52.437711,0.608543,IP33 2EH,52.235304,0.693081
IP27 0NZ,52.437711,0.608543,IP33 2EJ,52.234626,0.691648
IP27 0NZ,52.437711,0.608543,IP33 2EL,52.235164,0.69253
IP27 0NZ,52.437711,0.608543,IP33 2EN,52.235142,0.691533
IP27 0NZ,52.437711,0.608543,IP33 2EP,52.236108,0.69291
IP27 0NZ,52.437711,0.608543,IP33 2EQ,52.235324,0.6938
IP27 0NZ,52.437711,0.608543,IP33 2ER,52.237115,0.693351
IP27 0NZ,52.437711,0.608543,IP33 2ES,52.236651,0.692386
IP27 0NZ,52.437711,0.608543,IP33 2ET,52.237639,0.692036
IP27 0NZ,52.437711,0.608543,IP33 2EU,52.235695,0.690526
IP27 0NZ,52.437711,0.608543,IP33 2EW,52.236672,0.690688
IP27 0NZ,52.437711,0.608543,IP33 2EX,52.236155,0.687698
IP27 0NZ,52.437711,0.608543,IP33 2EY,52.233076,0.692199
IP27 0NZ,52.437711,0.608543,IP33 2EZ,52.23496,0.688446
IP27 0NZ,52.437711,0.608543,IP33 2FA,52.235492,0.719749
IP27 0NZ,52.437711,0.608543,IP33 2FB,52.235193,0.719116
IP27 0NZ,52.437711,0.608543,IP33 2FD,52.238989,0.720227
IP27 0NZ,52.437711,0.608543,IP33 2FE,52.237649,0.721801
IP27 0NZ,52.437711,0.608543,IP33 2FF,52.234078,0.732668
IP27 0NZ,52.437711,0.608543,IP33 2FG,52.237708,0.72192
IP27 0NZ,52.437711,0.608543,IP33 2FH,52.230335,0.738926
IP27 0NZ,52.437711,0.608543,IP33 2GA,52.233538,0.728858
IP27 0NZ,52.437711,0.608543,IP33 2GB,52.234865,0.718481
IP27 0NZ,52.437711,0.608543,IP33 2GD,52.234882,0.718511
IP27 0NZ,52.437711,0.608543,IP33 2GE,52.234872,0.717382
IP27 0NZ,52.437711,0.608543,IP33 2GF,52.234501,0.715969
IP27 0NZ,52.437711,0.608543,IP33 2GG,52.234665,0.717019
IP27 0NZ,52.437711,0.608543,IP33 2GH,52.23397,0.728445
IP27 0NZ,52.437711,0.608543,IP33 2GJ,52.229238,0.707065
IP27 0NZ,52.437711,0.608543,IP33 2HA,52.240382,0.68416
IP27 0NZ,52.437711,0.608543,IP33 2HB,52.239618,0.683747
IP27 0NZ,52.437711,0.608543,IP33 2HD,52.239041,0.684591
IP27 0NZ,52.437711,0.608543,IP33 2HE,52.238031,0.685482
IP27 0NZ,52.437711,0.608543,IP33 2HF,52.238738,0.683679
IP27 0NZ,52.437711,0.608543,IP33 2HG,52.237317,0.688794
IP27 0NZ,52.437711,0.608543,IP33 2HH,52.237684,0.688113
IP27 0NZ,52.437711,0.608543,IP33 2HJ,52.237933,0.688992
IP27 0NZ,52.437711,0.608543,IP33 2HL,52.238358,0.689691
IP27 0NZ,52.437711,0.608543,IP33 2HN,52.238532,0.691914
IP27 0NZ,52.437711,0.608543,IP33 2HP,52.237442,0.690046
IP27 0NZ,52.437711,0.608543,IP33 2HQ,52.237309,0.687182
IP27 0NZ,52.437711,0.608543,IP33 2HR,52.239827,0.684434
IP27 0NZ,52.437711,0.608543,IP33 2HS,52.237803,0.684077
IP27 0NZ,52.437711,0.608543,IP33 2HT,52.237413,0.685372
IP27 0NZ,52.437711,0.608543,IP33 2HU,52.239886,0.683016
IP27 0NZ,52.437711,0.608543,IP33 2HW,52.23847,0.690694
IP27 0NZ,52.437711,0.608543,IP33 2HX,52.236361,0.684576
IP27 0NZ,52.437711,0.608543,IP33 2HY,52.237082,0.684136
IP27 0NZ,52.437711,0.608543,IP33 2HZ,52.236792,0.685788
IP27 0NZ,52.437711,0.608543,IP33 2JA,52.239833,0.68691
IP27 0NZ,52.437711,0.608543,IP33 2JB,52.238821,0.686365
IP27 0NZ,52.437711,0.608543,IP33 2JD,52.238056,0.687974
IP27 0NZ,52.437711,0.608543,IP33 2JE,52.23892,0.688715
IP27 0NZ,52.437711,0.608543,IP33 2JF,52.237738,0.7054
IP27 0NZ,52.437711,0.608543,IP33 2JG,52.238723,0.718893
IP27 0NZ,52.437711,0.608543,IP33 2JH,52.237799,0.703544
IP27 0NZ,52.437711,0.608543,IP33 2JJ,52.245954,0.711453
IP27 0NZ,52.437711,0.608543,IP33 2JL,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2JN,52.234714,0.710621
IP27 0NZ,52.437711,0.608543,IP33 2JP,52.238125,0.704985
IP27 0NZ,52.437711,0.608543,IP33 2JQ,52.238066,0.704834
IP27 0NZ,52.437711,0.608543,IP33 2JR,52.237998,0.70464
IP27 0NZ,52.437711,0.608543,IP33 2JS,52.237033,0.703981
IP27 0NZ,52.437711,0.608543,IP33 2JT,52.236526,0.704931
IP27 0NZ,52.437711,0.608543,IP33 2JU,52.237101,0.705362
IP27 0NZ,52.437711,0.608543,IP33 2JW,52.234758,0.710653
IP27 0NZ,52.437711,0.608543,IP33 2JX,52.235152,0.708744
IP27 0NZ,52.437711,0.608543,IP33 2JY,52.235331,0.708008
IP27 0NZ,52.437711,0.608543,IP33 2JZ,52.235954,0.703988
IP27 0NZ,52.437711,0.608543,IP33 2LA,52.236058,0.706924
IP27 0NZ,52.437711,0.608543,IP33 2LB,52.235122,0.707336
IP27 0NZ,52.437711,0.608543,IP33 2LD,52.234882,0.708361
IP27 0NZ,52.437711,0.608543,IP33 2LE,52.234708,0.704982
IP27 0NZ,52.437711,0.608543,IP33 2LF,52.234287,0.709218
IP27 0NZ,52.437711,0.608543,IP33 2LG,52.234758,0.710668
IP27 0NZ,52.437711,0.608543,IP33 2LH,52.234763,0.712396
IP27 0NZ,52.437711,0.608543,IP33 2LJ,52.234538,0.71395
IP27 0NZ,52.437711,0.608543,IP33 2LL,52.234171,0.715465
IP27 0NZ,52.437711,0.608543,IP33 2LN,52.234255,0.716877
IP27 0NZ,52.437711,0.608543,IP33 2LP,52.235092,0.710219
IP27 0NZ,52.437711,0.608543,IP33 2LQ,52.235691,0.710725
IP27 0NZ,52.437711,0.608543,IP33 2LR,52.236223,0.710303
IP27 0NZ,52.437711,0.608543,IP33 2LS,52.23601,0.708986
IP27 0NZ,52.437711,0.608543,IP33 2LT,52.237102,0.708452
IP27 0NZ,52.437711,0.608543,IP33 2LU,52.237747,0.706177
IP27 0NZ,52.437711,0.608543,IP33 2LW,52.233242,0.715174
IP27 0NZ,52.437711,0.608543,IP33 2LX,52.237183,0.70648
IP27 0NZ,52.437711,0.608543,IP33 2LY,52.233817,0.719091
IP27 0NZ,52.437711,0.608543,IP33 2LZ,52.234428,0.719494
IP27 0NZ,52.437711,0.608543,IP33 2NA,52.234172,0.718512
IP27 0NZ,52.437711,0.608543,IP33 2NB,52.232576,0.704222
IP27 0NZ,52.437711,0.608543,IP33 2ND,52.23972,0.722059
IP27 0NZ,52.437711,0.608543,IP33 2NE,52.242165,0.753105
IP27 0NZ,52.437711,0.608543,IP33 2NF,52.234758,0.710653
IP27 0NZ,52.437711,0.608543,IP33 2NG,52.234714,0.710621
IP27 0NZ,52.437711,0.608543,IP33 2NH,52.22818,0.727987
IP27 0NZ,52.437711,0.608543,IP33 2NJ,52.228548,0.729957
IP27 0NZ,52.437711,0.608543,IP33 2NL,52.229198,0.729455
IP27 0NZ,52.437711,0.608543,IP33 2NN,52.2306,0.725616
IP27 0NZ,52.437711,0.608543,IP33 2NP,52.229955,0.723937
IP27 0NZ,52.437711,0.608543,IP33 2NQ,52.22828,0.726397
IP27 0NZ,52.437711,0.608543,IP33 2NR,52.23003,0.725362
IP27 0NZ,52.437711,0.608543,IP33 2NS,52.229361,0.724354
IP27 0NZ,52.437711,0.608543,IP33 2NT,52.228538,0.725358
IP27 0NZ,52.437711,0.608543,IP33 2NU,52.228161,0.724134
IP27 0NZ,52.437711,0.608543,IP33 2NW,52.230712,0.724291
IP27 0NZ,52.437711,0.608543,IP33 2NX,52.22877,0.724626
IP27 0NZ,52.437711,0.608543,IP33 2NY,52.229037,0.723588
IP27 0NZ,52.437711,0.608543,IP33 2NZ,52.229221,0.723028
IP27 0NZ,52.437711,0.608543,IP33 2PA,52.228433,0.722877
IP27 0NZ,52.437711,0.608543,IP33 2PB,52.227744,0.723889
IP27 0NZ,52.437711,0.608543,IP33 2PD,52.227925,0.722275
IP27 0NZ,52.437711,0.608543,IP33 2PE,52.229511,0.721757
IP27 0NZ,52.437711,0.608543,IP33 2PF,52.229408,0.720769
IP27 0NZ,52.437711,0.608543,IP33 2PG,52.230026,0.720119
IP27 0NZ,52.437711,0.608543,IP33 2PH,52.230446,0.722942
IP27 0NZ,52.437711,0.608543,IP33 2PJ,52.232018,0.722261
IP27 0NZ,52.437711,0.608543,IP33 2PL,52.23156,0.72301
IP27 0NZ,52.437711,0.608543,IP33 2PN,52.232768,0.723259
IP27 0NZ,52.437711,0.608543,IP33 2PP,52.233625,0.723546
IP27 0NZ,52.437711,0.608543,IP33 2PQ,52.230827,0.721222
IP27 0NZ,52.437711,0.608543,IP33 2PR,52.233824,0.725038
IP27 0NZ,52.437711,0.608543,IP33 2PS,52.233825,0.725756
IP27 0NZ,52.437711,0.608543,IP33 2PT,52.228615,0.72589
IP27 0NZ,52.437711,0.608543,IP33 2PU,52.228587,0.720104
IP27 0NZ,52.437711,0.608543,IP33 2PW,52.232776,0.72408
IP27 0NZ,52.437711,0.608543,IP33 2PX,52.227781,0.718414
IP27 0NZ,52.437711,0.608543,IP33 2PY,52.228242,0.718311
IP27 0NZ,52.437711,0.608543,IP33 2PZ,52.228605,0.718172
IP27 0NZ,52.437711,0.608543,IP33 2QA,52.231685,0.721465
IP27 0NZ,52.437711,0.608543,IP33 2QB,52.231734,0.720897
IP27 0NZ,52.437711,0.608543,IP33 2QD,52.230382,0.721825
IP27 0NZ,52.437711,0.608543,IP33 2QE,52.23607,0.723534
IP27 0NZ,52.437711,0.608543,IP33 2QF,52.234405,0.722071
IP27 0NZ,52.437711,0.608543,IP33 2QG,52.236288,0.721512
IP27 0NZ,52.437711,0.608543,IP33 2QH,52.234517,0.716439
IP27 0NZ,52.437711,0.608543,IP33 2QJ,52.229905,0.71872
IP27 0NZ,52.437711,0.608543,IP33 2QL,52.227036,0.715982
IP27 0NZ,52.437711,0.608543,IP33 2QN,52.234644,0.710134
IP27 0NZ,52.437711,0.608543,IP33 2QP,52.234758,0.710653
IP27 0NZ,52.437711,0.608543,IP33 2QQ,52.235856,0.720358
IP27 0NZ,52.437711,0.608543,IP33 2QR,52.232486,0.719903
IP27 0NZ,52.437711,0.608543,IP33 2QS,52.229106,0.719433
IP27 0NZ,52.437711,0.608543,IP33 2QT,52.230015,0.719386
IP27 0NZ,52.437711,0.608543,IP33 2QU,52.228068,0.714126
IP27 0NZ,52.437711,0.608543,IP33 2QW,52.231677,0.72145
IP27 0NZ,52.437711,0.608543,IP33 2QX,52.231677,0.72145
IP27 0NZ,52.437711,0.608543,IP33 2QY,52.228081,0.708503
IP27 0NZ,52.437711,0.608543,IP33 2QZ,52.231662,0.709176
IP27 0NZ,52.437711,0.608543,IP33 2RA,52.233277,0.712101
IP27 0NZ,52.437711,0.608543,IP33 2RB,52.232715,0.716578
IP27 0NZ,52.437711,0.608543,IP33 2RD,52.228111,0.705606
IP27 0NZ,52.437711,0.608543,IP33 2RE,52.242165,0.753105
IP27 0NZ,52.437711,0.608543,IP33 2RF,52.229161,0.709198
IP27 0NZ,52.437711,0.608543,IP33 2RG,52.228874,0.709151
IP27 0NZ,52.437711,0.608543,IP33 2RH,52.232445,0.720896
IP27 0NZ,52.437711,0.608543,IP33 2RJ,52.228695,0.709111
IP27 0NZ,52.437711,0.608543,IP33 2RL,52.234644,0.710134
IP27 0NZ,52.437711,0.608543,IP33 2RN,52.235824,0.726449
IP27 0NZ,52.437711,0.608543,IP33 2RP,52.245954,0.711453
IP27 0NZ,52.437711,0.608543,IP33 2RQ,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2RR,52.233579,0.735246
IP27 0NZ,52.437711,0.608543,IP33 2RS,52.233697,0.734404
IP27 0NZ,52.437711,0.608543,IP33 2RT,52.235993,0.730414
IP27 0NZ,52.437711,0.608543,IP33 2RU,52.236696,0.736096
IP27 0NZ,52.437711,0.608543,IP33 2RW,52.237596,0.734921
IP27 0NZ,52.437711,0.608543,IP33 2RX,52.237692,0.736656
IP27 0NZ,52.437711,0.608543,IP33 2RY,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2RZ,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2SA,52.23762,0.720686
IP27 0NZ,52.437711,0.608543,IP33 2SB,52.238226,0.720547
IP27 0NZ,52.437711,0.608543,IP33 2SD,52.237976,0.718525
IP27 0NZ,52.437711,0.608543,IP33 2SE,52.237519,0.719639
IP27 0NZ,52.437711,0.608543,IP33 2SF,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2SG,52.245954,0.711453
IP27 0NZ,52.437711,0.608543,IP33 2SH,52.234714,0.710621
IP27 0NZ,52.437711,0.608543,IP33 2SJ,52.237091,0.734261
IP27 0NZ,52.437711,0.608543,IP33 2SL,52.234758,0.710653
IP27 0NZ,52.437711,0.608543,IP33 2SN,52.234722,0.72896
IP27 0NZ,52.437711,0.608543,IP33 2SP,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2SQ,52.234714,0.710621
IP27 0NZ,52.437711,0.608543,IP33 2SR,52.234758,0.710653
IP27 0NZ,52.437711,0.608543,IP33 2SS,52.234758,0.710653
IP27 0NZ,52.437711,0.608543,IP33 2ST,52.234758,0.710653
IP27 0NZ,52.437711,0.608543,IP33 2SU,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2SW,52.234714,0.710621
IP27 0NZ,52.437711,0.608543,IP33 2SX,52.237091,0.734261
IP27 0NZ,52.437711,0.608543,IP33 2SY,52.234205,0.73152
IP27 0NZ,52.437711,0.608543,IP33 2SZ,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2TA,52.227364,0.719341
IP27 0NZ,52.437711,0.608543,IP33 2TB,52.22683,0.71985
IP27 0NZ,52.437711,0.608543,IP33 2TD,52.227716,0.720051
IP27 0NZ,52.437711,0.608543,IP33 2TE,52.227536,0.72045
IP27 0NZ,52.437711,0.608543,IP33 2TF,52.227097,0.72076
IP27 0NZ,52.437711,0.608543,IP33 2TG,52.226833,0.718181
IP27 0NZ,52.437711,0.608543,IP33 2TH,52.22675,0.717487
IP27 0NZ,52.437711,0.608543,IP33 2TJ,52.230869,0.719438
IP27 0NZ,52.437711,0.608543,IP33 2TL,52.227584,0.717568
IP27 0NZ,52.437711,0.608543,IP33 2TN,52.232775,0.725281
IP27 0NZ,52.437711,0.608543,IP33 2TP,52.234714,0.710621
IP27 0NZ,52.437711,0.608543,IP33 2TQ,52.226506,0.718717
IP27 0NZ,52.437711,0.608543,IP33 2TR,52.242183,0.75312
IP27 0NZ,52.437711,0.608543,IP33 2TS,52.236224,0.720014
IP27 0NZ,52.437711,0.608543,IP33 2TX,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2TZ,52.245954,0.711453
IP27 0NZ,52.437711,0.608543,IP33 2UA,52.240553,0.682954
IP27 0NZ,52.437711,0.608543,IP33 2UB,52.241217,0.682599
IP27 0NZ,52.437711,0.608543,IP33 2UZ,52.242165,0.753105
IP27 0NZ,52.437711,0.608543,IP33 2WA,52.245954,0.711453
IP27 0NZ,52.437711,0.608543,IP33 2WB,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2WQ,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2WR,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2WS,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2WT,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2WU,52.245954,0.711453
IP27 0NZ,52.437711,0.608543,IP33 2WW,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2WX,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2WY,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2WZ,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2XA,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2XB,52.242165,0.753105
IP27 0NZ,52.437711,0.608543,IP33 2XL,52.245954,0.711453
IP27 0NZ,52.437711,0.608543,IP33 2YN,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2YY,52.231662,0.709176
IP27 0NZ,52.437711,0.608543,IP33 2ZF,52.245954,0.711453
IP27 0NZ,52.437711,0.608543,IP33 2ZJ,52.242183,0.75312
IP27 0NZ,52.437711,0.608543,IP33 2ZQ,52.245954,0.711453
IP27 0NZ,52.437711,0.608543,IP33 2ZR,52.242165,0.753105
IP27 0NZ,52.437711,0.608543,IP33 2ZU,52.245045,0.710299
IP27 0NZ,52.437711,0.608543,IP33 2ZY,52.245045,0.710299
